lambda_1,lambda_2,x_min_mode,x_max_mode,step_mode,count_all,count_ft,fraction_all,cumulative_fraction_all,fraction_ft,mode_id
1.5406,1.54439,10,90,0.011254,2,0,2.2602956466705847e-05,0.9882351611590853,0.0,563
1.5406,1.54439,10,90,0.05,2,1,2.2602956466705847e-05,0.988257764115552,0.0004725897920604915,564
1.5406,1.54439,10,91,0.014323,2,0,2.2602956466705847e-05,0.9882803670720187,0.0,565
1.5406,1.54439,10,93,0.052177,2,0,2.2602956466705847e-05,0.9883029700284854,0.0,566
1.5406,1.54439,10,95,0.008,2,0,2.2602956466705847e-05,0.9883255729849522,0.0,567
1.5406,1.54439,10,100,0.02,2,2,2.2602956466705847e-05,0.9883481759414189,0.000945179584120983,568
1.5406,1.54439,10,100,0.030692,2,0,2.2602956466705847e-05,0.9883707788978856,0.0,569
1.5406,1.54439,10,101,0.020458,2,0,2.2602956466705847e-05,0.9883933818543523,0.0,570
1.5406,1.54439,10,120,0.02,2,2,2.2602956466705847e-05,0.988415984810819,0.000945179584120983,571
1.5406,1.54439,10,141,0.009208,2,0,2.2602956466705847e-05,0.9884385877672858,0.0,572
1.5406,1.54439,11,90,0.204545,2,0,2.2602956466705847e-05,0.9884611907237525,0.0,573
1.5406,1.54439,12,60,0.020458,2,0,2.2602956466705847e-05,0.9884837936802192,0.0,574
1.5406,1.54439,14,80,0.010231,2,0,2.2602956466705847e-05,0.9885063966366859,0.0,575
1.5406,1.54439,15,35,0.020458,2,0,2.2602956466705847e-05,0.9885289995931527,0.0,576
1.5406,1.54439,15,50,0.060081,2,0,2.2602956466705847e-05,0.9885516025496194,0.0,577
1.5406,1.54439,15,60,0.010231,2,0,2.2602956466705847e-05,0.9885742055060861,0.0,578
1.5406,1.54439,15,62,0.029669,2,0,2.2602956466705847e-05,0.9885968084625528,0.0,579
1.5406,1.54439,15,65,0.015346,2,0,2.2602956466705847e-05,0.9886194114190195,0.0,580
1.5406,1.54439,15,75,0.029669,2,0,2.2602956466705847e-05,0.9886420143754863,0.0,581
1.5406,1.54439,15,90,0.015346,2,0,2.2602956466705847e-05,0.988664617331953,0.0,582
1.5406,1.54439,15,100,0.02,2,2,2.2602956466705847e-05,0.9886872202884197,0.000945179584120983,583
1.5406,1.54439,15,121,0.019438,2,0,2.2602956466705847e-05,0.9887098232448864,0.0,584
1.5406,1.54439,18,120,0.020458,2,0,2.2602956466705847e-05,0.9887324262013532,0.0,585
1.5406,1.54439,19,26,0.003,2,0,2.2602956466705847e-05,0.9887550291578199,0.0,586
1.5406,1.54439,20,25,0.010231,2,0,2.2602956466705847e-05,0.9887776321142866,0.0,587
1.5406,1.54439,20,61,0.200455,2,0,2.2602956466705847e-05,0.9888002350707533,0.0,588
1.5406,1.54439,20,66,0.019438,2,0,2.2602956466705847e-05,0.98882283802722,0.0,589
1.5406,1.54439,20,80,0.015346,2,0,2.2602956466705847e-05,0.9888454409836868,0.0,590
1.5406,1.54439,20,90,0.016369,2,0,2.2602956466705847e-05,0.9888680439401535,0.0,591
1.5406,1.54439,20,90,0.040923,2,0,2.2602956466705847e-05,0.9888906468966202,0.0,592
1.5406,1.54439,20,145,0.010231,2,0,2.2602956466705847e-05,0.9889132498530869,0.0,593
1.5406,1.54439,20,145,0.020458,2,0,2.2602956466705847e-05,0.9889358528095537,0.0,594
1.5406,1.54439,21,44,0.020458,2,0,2.2602956466705847e-05,0.9889584557660204,0.0,595
1.5406,1.54439,24,34,0.020458,2,0,2.2602956466705847e-05,0.9889810587224871,0.0,596
1.5406,1.54439,25,90,0.031715,2,0,2.2602956466705847e-05,0.9890036616789538,0.0,597
1.5406,1.54439,28,33,0.010231,2,0,2.2602956466705847e-05,0.9890262646354205,0.0,598
1.5406,1.54439,28,45,0.029669,2,0,2.2602956466705847e-05,0.9890488675918873,0.0,599
1.5406,1.54439,29,34,0.020458,2,0,2.2602956466705847e-05,0.989071470548354,0.0,600
1.5406,1.54439,30,65,0.001,2,0,2.2602956466705847e-05,0.9890940735048207,0.0,601
1.5406,1.54439,33,140,0.020458,2,0,2.2602956466705847e-05,0.9891166764612874,0.0,602
1.5406,1.54439,40,43,0.010231,2,0,2.2602956466705847e-05,0.9891392794177541,0.0,603
1.5406,1.54439,40,45,0.010231,2,0,2.2602956466705847e-05,0.9891618823742209,0.0,604
1.5406,1.54439,40,80,0.024545,2,0,2.2602956466705847e-05,0.9891844853306876,0.0,605
1.5406,,3,60,0.02,2,2,2.2602956466705847e-05,0.9892070882871543,0.000945179584120983,606
1.5406,,3,73,0.015004,2,2,2.2602956466705847e-05,0.989229691243621,0.000945179584120983,607
1.5406,,3,168,0.05,2,2,2.2602956466705847e-05,0.9892522942000878,0.000945179584120983,608
1.5406,,4,65,0.01,2,2,2.2602956466705847e-05,0.9892748971565545,0.000945179584120983,609
1.5406,,4,80,0.01,2,2,2.2602956466705847e-05,0.9892975001130212,0.000945179584120983,610
1.5406,,4,90,0.01,2,2,2.2602956466705847e-05,0.9893201030694879,0.000945179584120983,611
1.5406,,5,90,0.02,2,2,2.2602956466705847e-05,0.9893427060259546,0.000945179584120983,612
1.5406,,5,101,0.02,2,2,2.2602956466705847e-05,0.9893653089824214,0.000945179584120983,613
1.5406,,6,60,0.009676,2,2,2.2602956466705847e-05,0.9893879119388881,0.000945179584120983,614
1.5406,,10,100,0.01,2,2,2.2602956466705847e-05,0.9894105148953548,0.000945179584120983,615
1.5406,,10,120,0.0066,2,2,2.2602956466705847e-05,0.9894331178518215,0.000945179584120983,616
1.5406,,10,120,0.02,2,2,2.2602956466705847e-05,0.9894557208082883,0.000945179584120983,617
1.5406,,15,117,0.02,2,2,2.2602956466705847e-05,0.989478323764755,0.000945179584120983,618
1.5406,,15,120,0.02,2,2,2.2602956466705847e-05,0.9895009267212217,0.000945179584120983,619
1.5406,,15,151,0.01671,2,2,2.2602956466705847e-05,0.9895235296776884,0.000945179584120983,620
1.5418,,1,60,0.008,2,2,2.2602956466705847e-05,0.9895461326341551,0.000945179584120983,621
1.5418,,3,60,0.013,2,2,2.2602956466705847e-05,0.9895687355906219,0.000945179584120983,622
1.5418,,4,65,0.013,2,2,2.2602956466705847e-05,0.9895913385470886,0.000945179584120983,623
1.5418,,5,60,0.013,2,2,2.2602956466705847e-05,0.9896139415035553,0.000945179584120983,624
1.5418,,5,100,0.02,2,2,2.2602956466705847e-05,0.989636544460022,0.000945179584120983,625
1.5418,,7,60,0.014323,2,2,2.2602956466705847e-05,0.9896591474164887,0.000945179584120983,626
1.5418,,7,100,0.02,2,2,2.2602956466705847e-05,0.9896817503729555,0.000945179584120983,627
1.5418,,10,85,0.02,2,2,2.2602956466705847e-05,0.9897043533294222,0.000945179584120983,628
1.5418,,10,110,0.020458,2,2,2.2602956466705847e-05,0.9897269562858889,0.000945179584120983,629
1.5482,,9,152,0.05,2,2,2.2602956466705847e-05,0.9897495592423556,0.000945179584120983,630
1.5556,,10,130,0.05,2,2,2.2602956466705847e-05,0.9897721621988224,0.000945179584120983,631
1.558,,10,130,0.05,2,2,2.2602956466705847e-05,0.9897947651552891,0.000945179584120983,632
1.788965,1.79285,10,80,0.01,2,0,2.2602956466705847e-05,0.9898173681117558,0.0,633
1.788965,1.79285,10,90,0.01,2,0,2.2602956466705847e-05,0.9898399710682225,0.0,634
1.788965,,5,90,0.013,2,2,2.2602956466705847e-05,0.9898625740246892,0.000945179584120983,635
2.4388,,3,164,0.05,2,2,2.2602956466705847e-05,0.989885176981156,0.000945179584120983,636
2.4395,,3,164,0.05,2,2,2.2602956466705847e-05,0.9899077799376227,0.000945179584120983,637
,,2,30,0.003,2,2,2.2602956466705847e-05,0.9899303828940894,0.000945179584120983,638
,,2,82,0.004,2,2,2.2602956466705847e-05,0.9899529858505561,0.000945179584120983,639
,,4,90,0.013,2,2,2.2602956466705847e-05,0.9899755888070229,0.000945179584120983,640
,,5,70,0.020458,2,2,2.2602956466705847e-05,0.9899981917634896,0.000945179584120983,641
,,5,100,0.020458,2,2,2.2602956466705847e-05,0.9900207947199563,0.000945179584120983,642
,,5,110,0.02,2,2,2.2602956466705847e-05,0.990043397676423,0.000945179584120983,643
,,6,80,0.02,2,2,2.2602956466705847e-05,0.9900660006328897,0.000945179584120983,644
,,7,160,0.05,2,2,2.2602956466705847e-05,0.9900886035893565,0.000945179584120983,645
,,10,70,0.020458,2,0,2.2602956466705847e-05,0.9901112065458232,0.0,646
,,10,75,0.019438,2,0,2.2602956466705847e-05,0.9901338095022899,0.0,647
,,10,75,0.020458,2,0,2.2602956466705847e-05,0.9901564124587566,0.0,648
,,10,90,0.02,2,2,2.2602956466705847e-05,0.9901790154152234,0.000945179584120983,649
,,10,120,0.0105,2,0,2.2602956466705847e-05,0.9902016183716901,0.0,650
,,10,120,0.026,2,2,2.2602956466705847e-05,0.9902242213281568,0.000945179584120983,651
,,15,100,0.01671,2,2,2.2602956466705847e-05,0.9902468242846235,0.000945179584120983,652
,,15,100,0.02,2,2,2.2602956466705847e-05,0.9902694272410902,0.000945179584120983,653
,,20,90,0.020458,2,0,2.2602956466705847e-05,0.990292030197557,0.0,654
,,30,145,0.020458,2,0,2.2602956466705847e-05,0.9903146331540237,0.0,655
0.14276,,1,9,0.008185,1,1,1.1301478233352923e-05,0.990325934632257,0.0004725897920604915,656
0.20738,,0,12,0.005,1,1,1.1301478233352923e-05,0.9903372361104904,0.0004725897920604915,657
0.23369,,1,18,0.009676,1,1,1.1301478233352923e-05,0.9903485375887238,0.0004725897920604915,658
0.334971,,1,28,0.005,1,1,1.1301478233352923e-05,0.9903598390669571,0.0004725897920604915,659
0.354225,,0,20,0.002,1,1,1.1301478233352923e-05,0.9903711405451905,0.0004725897920604915,660
0.354225,,1,33,0.004,1,1,1.1301478233352923e-05,0.9903824420234238,0.0004725897920604915,661
0.354225,,2,35,0.002,1,1,1.1301478233352923e-05,0.9903937435016572,0.0004725897920604915,662
0.354225,,2,40,0.0015,1,1,1.1301478233352923e-05,0.9904050449798906,0.0004725897920604915,663
0.3685,,0,28,0.014323,1,1,1.1301478233352923e-05,0.9904163464581239,0.0004725897920604915,664
0.3685,,0,33,0.014323,1,1,1.1301478233352923e-05,0.9904276479363573,0.0004725897920604915,665
0.3685,,0,34,0.014323,1,1,1.1301478233352923e-05,0.9904389494145907,0.0004725897920604915,666
0.373806,,0,36,0.017392,1,1,1.1301478233352923e-05,0.990450250892824,0.0004725897920604915,667
0.373806,,1,50,0.001,1,1,1.1301478233352923e-05,0.9904615523710574,0.0004725897920604915,668
0.39996,,2,20,0.002,1,1,1.1301478233352923e-05,0.9904728538492907,0.0004725897920604915,669
0.39996,,2,21,0.002,1,1,1.1301478233352923e-05,0.9904841553275241,0.0004725897920604915,670
0.39996,,2,22,0.002,1,1,1.1301478233352923e-05,0.9904954568057575,0.0004725897920604915,671
0.39996,,2,34,0.002,1,1,1.1301478233352923e-05,0.9905067582839908,0.0004725897920604915,672
0.39996,,2,35,0.002,1,1,1.1301478233352923e-05,0.9905180597622242,0.0004725897920604915,673
0.39996,,2,40,0.002,1,1,1.1301478233352923e-05,0.9905293612404575,0.0004725897920604915,674
0.39996,,3,32,0.002,1,1,1.1301478233352923e-05,0.9905406627186909,0.0004725897920604915,675
0.40086,,1,28,0.004,1,1,1.1301478233352923e-05,0.9905519641969243,0.0004725897920604915,676
0.410639,,2,16,0.002,1,1,1.1301478233352923e-05,0.9905632656751576,0.0004725897920604915,677
0.411285,,2,23,0.01175,1,1,1.1301478233352923e-05,0.990574567153391,0.0004725897920604915,678
0.411285,,4,15,0.019438,1,1,1.1301478233352923e-05,0.9905858686316243,0.0004725897920604915,679
0.41244,,0,45,0.001,1,1,1.1301478233352923e-05,0.9905971701098577,0.0004725897920604915,680
0.41244,,1,28,0.001,1,1,1.1301478233352923e-05,0.9906084715880911,0.0004725897920604915,681
0.41244,,2,13,0.001,1,1,1.1301478233352923e-05,0.9906197730663244,0.0004725897920604915,682
0.41244,,2,25,0.001,1,1,1.1301478233352923e-05,0.9906310745445578,0.0004725897920604915,683
0.41244,,2,26,0.001,1,1,1.1301478233352923e-05,0.9906423760227911,0.0004725897920604915,684
0.41244,,2,28,0.001,1,1,1.1301478233352923e-05,0.9906536775010245,0.0004725897920604915,685
0.41244,,2,38,0.001,1,1,1.1301478233352923e-05,0.9906649789792579,0.0004725897920604915,686
0.41383,,1,25,0.001,1,1,1.1301478233352923e-05,0.9906762804574912,0.0004725897920604915,687
0.41383,,1,38,0.001,1,1,1.1301478233352923e-05,0.9906875819357246,0.0004725897920604915,688
0.41383,,1,40,0.001,1,1,1.1301478233352923e-05,0.990698883413958,0.0004725897920604915,689
0.41421,,3,28,0.0088,1,1,1.1301478233352923e-05,0.9907101848921913,0.0004725897920604915,690
0.41421,,6,22,0.0088,1,1,1.1301478233352923e-05,0.9907214863704247,0.0004725897920604915,691
0.41916,,4,53,0.01,1,1,1.1301478233352923e-05,0.990732787848658,0.0004725897920604915,692
0.4246,,1,34,0.001,1,1,1.1301478233352923e-05,0.9907440893268914,0.0004725897920604915,693
0.4246,,2,7,0.009676,1,1,1.1301478233352923e-05,0.9907553908051248,0.0004725897920604915,694
0.4246,,4,7,0.009676,1,1,1.1301478233352923e-05,0.9907666922833581,0.0004725897920604915,695
0.43046,,3,34,0.001,1,1,1.1301478233352923e-05,0.9907779937615915,0.0004725897920604915,696
0.442848,,0,52,0.006,1,1,1.1301478233352923e-05,0.9907892952398248,0.0004725897920604915,697
0.442848,,1,15,0.003,1,1,1.1301478233352923e-05,0.9908005967180582,0.0004725897920604915,698
0.45777,,2,30,0.001,1,1,1.1301478233352923e-05,0.9908118981962916,0.0004725897920604915,699
0.45875,,1,22,0.001,1,1,1.1301478233352923e-05,0.9908231996745249,0.0004725897920604915,700
0.45875,,1,34,0.001,1,1,1.1301478233352923e-05,0.9908345011527583,0.0004725897920604915,701
0.4958,,2,44,0.001,1,1,1.1301478233352923e-05,0.9908458026309916,0.0004725897920604915,702
0.498358,,1,47,0.005,1,1,1.1301478233352923e-05,0.990857104109225,0.0004725897920604915,703
0.50021,,3,35,0.004,1,1,1.1301478233352923e-05,0.9908684055874584,0.0004725897920604915,704
0.50021,,3,48,0.01,1,1,1.1301478233352923e-05,0.9908797070656917,0.0004725897920604915,705
0.50021,,3,55,0.01,1,1,1.1301478233352923e-05,0.9908910085439251,0.0004725897920604915,706
0.50021,,4,32,0.01,1,1,1.1301478233352923e-05,0.9909023100221585,0.0004725897920604915,707
0.50021,,4,53,0.01,1,1,1.1301478233352923e-05,0.9909136115003918,0.0004725897920604915,708
0.50021,,4,62,0.01,1,1,1.1301478233352923e-05,0.9909249129786252,0.0004725897920604915,709
0.51353,,4,31,0.0057,1,1,1.1301478233352923e-05,0.9909362144568585,0.0004725897920604915,710
0.520193,,1,46,0.002,1,1,1.1301478233352923e-05,0.9909475159350919,0.0004725897920604915,711
0.60665,,2,25,0.012277,1,1,1.1301478233352923e-05,0.9909588174133253,0.0004725897920604915,712
0.60665,,4,22,0.011,1,1,1.1301478233352923e-05,0.9909701188915586,0.0004725897920604915,713
0.60665,,5,22,0.011,1,1,1.1301478233352923e-05,0.990981420369792,0.0004725897920604915,714
0.61072,,0,36,0.007,1,1,1.1301478233352923e-05,0.9909927218480253,0.0004725897920604915,715
0.6124,,3,35,0.017392,1,1,1.1301478233352923e-05,0.9910040233262587,0.0004725897920604915,716
0.615183,,2,23,0.007,1,1,1.1301478233352923e-05,0.9910153248044921,0.0004725897920604915,717
0.618323,,2,23,0.007,1,1,1.1301478233352923e-05,0.9910266262827254,0.0004725897920604915,718
0.6202,,0,63,0.005,1,1,1.1301478233352923e-05,0.9910379277609588,0.0004725897920604915,719
0.63556,,4,68,0.006,1,1,1.1301478233352923e-05,0.9910492292391921,0.0004725897920604915,720
0.64895,,4,44,0.003,1,1,1.1301478233352923e-05,0.9910605307174255,0.0004725897920604915,721
0.65297,,4,47,0.003,1,1,1.1301478233352923e-05,0.9910718321956589,0.0004725897920604915,722
0.65297,,4,49,0.003,1,1,1.1301478233352923e-05,0.9910831336738922,0.0004725897920604915,723
0.67132,,2,20,0.004,1,1,1.1301478233352923e-05,0.9910944351521256,0.0004725897920604915,724
0.687514,,3,78,0.004,1,1,1.1301478233352923e-05,0.991105736630359,0.0004725897920604915,725
0.68886,,2,42,0.01,1,1,1.1301478233352923e-05,0.9911170381085923,0.0004725897920604915,726
0.68886,,3,50,0.010231,1,1,1.1301478233352923e-05,0.9911283395868257,0.0004725897920604915,727
0.68886,,3,50,0.0105,1,1,1.1301478233352923e-05,0.991139641065059,0.0004725897920604915,728
0.68886,,4,50,0.0105,1,1,1.1301478233352923e-05,0.9911509425432924,0.0004725897920604915,729
0.68886,,5,39,0.008,1,1,1.1301478233352923e-05,0.9911622440215258,0.0004725897920604915,730
0.68886,,5,40,0.008,1,1,1.1301478233352923e-05,0.9911735454997591,0.0004725897920604915,731
0.697106,,1,41,0.005,1,1,1.1301478233352923e-05,0.9911848469779925,0.0004725897920604915,732
0.697106,,2,49,0.005,1,1,1.1301478233352923e-05,0.9911961484562258,0.0004725897920604915,733
0.697106,,3,40,0.005,1,1,1.1301478233352923e-05,0.9912074499344592,0.0004725897920604915,734
0.697106,,5,45,0.005,1,1,1.1301478233352923e-05,0.9912187514126926,0.0004725897920604915,735
0.697106,,6,46,0.005,1,1,1.1301478233352923e-05,0.9912300528909259,0.0004725897920604915,736
0.69846,,3,40,0.005,1,1,1.1301478233352923e-05,0.9912413543691593,0.0004725897920604915,737
0.69846,,4,35,0.005,1,1,1.1301478233352923e-05,0.9912526558473926,0.0004725897920604915,738
0.69938,,3,37,0.005,1,1,1.1301478233352923e-05,0.991263957325626,0.0004725897920604915,739
0.69938,,4,32,0.005,1,1,1.1301478233352923e-05,0.9912752588038594,0.0004725897920604915,740
0.69938,,4,42,0.005,1,1,1.1301478233352923e-05,0.9912865602820927,0.0004725897920604915,741
0.69938,,5,34,0.005,1,1,1.1301478233352923e-05,0.9912978617603261,0.0004725897920604915,742
0.69938,,5,35,0.005,1,1,1.1301478233352923e-05,0.9913091632385594,0.0004725897920604915,743
0.69938,,5,36,0.003,1,1,1.1301478233352923e-05,0.9913204647167928,0.0004725897920604915,744
0.69938,,5,40,0.003,1,1,1.1301478233352923e-05,0.9913317661950262,0.0004725897920604915,745
0.700077,,1,42,0.005,1,1,1.1301478233352923e-05,0.9913430676732595,0.0004725897920604915,746
0.700077,,3,25,0.003,1,1,1.1301478233352923e-05,0.9913543691514929,0.0004725897920604915,747
0.700077,,3,35,0.005,1,1,1.1301478233352923e-05,0.9913656706297262,0.0004725897920604915,748
0.700077,,3,36,0.003,1,1,1.1301478233352923e-05,0.9913769721079596,0.0004725897920604915,749
0.700077,,3,40,0.005,1,1,1.1301478233352923e-05,0.991388273586193,0.0004725897920604915,750
0.700077,,4,38,0.005,1,1,1.1301478233352923e-05,0.9913995750644263,0.0004725897920604915,751
0.700077,,4,40,0.005,1,1,1.1301478233352923e-05,0.9914108765426597,0.0004725897920604915,752
0.700077,,5,37,0.005,1,1,1.1301478233352923e-05,0.991422178020893,0.0004725897920604915,753
0.700077,,5,45,0.005,1,1,1.1301478233352923e-05,0.9914334794991264,0.0004725897920604915,754
0.700077,,6,36,0.005,1,1,1.1301478233352923e-05,0.9914447809773598,0.0004725897920604915,755
0.700077,,6,56,0.005,1,1,1.1301478233352923e-05,0.9914560824555931,0.0004725897920604915,756
0.7085,,1,33,0.0036,1,1,1.1301478233352923e-05,0.9914673839338265,0.0004725897920604915,757
0.7085,,1,50,0.004,1,1,1.1301478233352923e-05,0.9914786854120599,0.0004725897920604915,758
0.7093,0.71359,3,61,0.015004,1,0,1.1301478233352923e-05,0.9914899868902932,0.0,759
0.7093,0.71359,3,71,0.015004,1,0,1.1301478233352923e-05,0.9915012883685266,0.0,760
0.7093,0.71359,5,70,0.01,1,0,1.1301478233352923e-05,0.9915125898467599,0.0,761
0.7093,0.71359,5,70,0.015004,1,0,1.1301478233352923e-05,0.9915238913249933,0.0,762
0.7093,0.71359,5,70,0.020458,1,0,1.1301478233352923e-05,0.9915351928032267,0.0,763
0.7093,0.71359,10,50,0.020458,1,0,1.1301478233352923e-05,0.99154649428146,0.0,764
0.7093,0.71359,10,70,0.015004,1,0,1.1301478233352923e-05,0.9915577957596934,0.0,765
0.7093,,2,50,0.015004,1,1,1.1301478233352923e-05,0.9915690972379267,0.0004725897920604915,766
0.7093,,3,60,0.015004,1,1,1.1301478233352923e-05,0.9915803987161601,0.0004725897920604915,767
0.7121,,3,35,0.012277,1,1,1.1301478233352923e-05,0.9915917001943935,0.0004725897920604915,768
0.7121,,3,41,0.012277,1,1,1.1301478233352923e-05,0.9916030016726268,0.0004725897920604915,769
0.72959,,2,33,0.01,1,1,1.1301478233352923e-05,0.9916143031508602,0.0004725897920604915,770
0.7458,,3,41,0.012277,1,1,1.1301478233352923e-05,0.9916256046290935,0.0004725897920604915,771
0.774912,,3,50,0.0036,1,1,1.1301478233352923e-05,0.9916369061073269,0.0004725897920604915,772
0.774912,,4,30,0.0036,1,1,1.1301478233352923e-05,0.9916482075855603,0.0004725897920604915,773
0.774912,,4,45,0.0036,1,1,1.1301478233352923e-05,0.9916595090637936,0.0004725897920604915,774
0.774912,,5,35,0.0036,1,1,1.1301478233352923e-05,0.991670810542027,0.0004725897920604915,775
0.776188,,2,33,0.0036,1,1,1.1301478233352923e-05,0.9916821120202604,0.0004725897920604915,776
0.78487,,1,37,0.015346,1,1,1.1301478233352923e-05,0.9916934134984937,0.0004725897920604915,777
0.78487,,2,34,0.015346,1,1,1.1301478233352923e-05,0.9917047149767271,0.0004725897920604915,778
0.798,,1,35,0.01,1,1,1.1301478233352923e-05,0.9917160164549604,0.0004725897920604915,779
0.79989,,0,1,0.0003,1,1,1.1301478233352923e-05,0.9917273179331938,0.0004725897920604915,780
0.79989,,0,48,0.003,1,1,1.1301478233352923e-05,0.9917386194114272,0.0004725897920604915,781
0.79989,,5,38,0.005,1,1,1.1301478233352923e-05,0.9917499208896605,0.0004725897920604915,782
0.802,,2,50,0.01,1,1,1.1301478233352923e-05,0.9917612223678939,0.0004725897920604915,783
0.8077,,8,59,0.02,1,1,1.1301478233352923e-05,0.9917725238461272,0.0004725897920604915,784
0.823065,,2,27,0.0057,1,1,1.1301478233352923e-05,0.9917838253243606,0.0004725897920604915,785
0.82449,,2,55,0.004,1,1,1.1301478233352923e-05,0.991795126802594,0.0004725897920604915,786
0.82538,,2,82,0.004,1,1,1.1301478233352923e-05,0.9918064282808273,0.0004725897920604915,787
0.82538,,3,43,0.01,1,1,1.1301478233352923e-05,0.9918177297590607,0.0004725897920604915,788
0.825993,,1,40,0.005,1,1,1.1301478233352923e-05,0.991829031237294,0.0004725897920604915,789
0.825993,,2,82,0.004,1,1,1.1301478233352923e-05,0.9918403327155274,0.0004725897920604915,790
0.825993,,2,92,0.004,1,1,1.1301478233352923e-05,0.9918516341937608,0.0004725897920604915,791
0.825993,,3,82,0.004,1,1,1.1301478233352923e-05,0.9918629356719941,0.0004725897920604915,792
0.825993,,3,142,0.003,1,1,1.1301478233352923e-05,0.9918742371502275,0.0004725897920604915,793
0.825993,,4,80,0.005,1,1,1.1301478233352923e-05,0.9918855386284608,0.0004725897920604915,794
0.825993,,4,82,0.004,1,1,1.1301478233352923e-05,0.9918968401066942,0.0004725897920604915,795
0.827154,,2,41,0.005,1,1,1.1301478233352923e-05,0.9919081415849276,0.0004725897920604915,796
0.827154,,4,40,0.01,1,1,1.1301478233352923e-05,0.9919194430631609,0.0004725897920604915,797
0.827154,,4,44,0.005,1,1,1.1301478233352923e-05,0.9919307445413943,0.0004725897920604915,798
0.8856,,4,36,0.01,1,1,1.1301478233352923e-05,0.9919420460196277,0.0004725897920604915,799
0.953646,,3,45,0.004,1,1,1.1301478233352923e-05,0.991953347497861,0.0004725897920604915,800
0.953646,,3,49,0.006,1,1,1.1301478233352923e-05,0.9919646489760944,0.0004725897920604915,801
0.99958,,4,72,0.01,1,1,1.1301478233352923e-05,0.9919759504543277,0.0004725897920604915,802
1.0007,,2,35,0.0036,1,1,1.1301478233352923e-05,0.9919872519325611,0.0004725897920604915,803
1.197315,,4,77,0.01,1,1,1.1301478233352923e-05,0.9919985534107945,0.0004725897920604915,804
1.197315,,5,55,0.01,1,1,1.1301478233352923e-05,0.9920098548890278,0.0004725897920604915,805
1.20793,1.20839,1,5,0.015004,1,0,1.1301478233352923e-05,0.9920211563672612,0.0,806
1.20793,1.20839,1,10,0.015004,1,0,1.1301478233352923e-05,0.9920324578454945,0.0,807
1.20793,1.20839,2,10,0.015004,1,0,1.1301478233352923e-05,0.9920437593237279,0.0,808
1.20793,1.20839,2,22,0.03757,1,0,1.1301478233352923e-05,0.9920550608019613,0.0,809
1.20793,1.20839,2,22,0.05,1,0,1.1301478233352923e-05,0.9920663622801946,0.0,810
1.20793,1.20839,2,50,0.103077,1,0,1.1301478233352923e-05,0.992077663758428,0.0,811
1.20793,1.20839,2,51,0.020458,1,0,1.1301478233352923e-05,0.9920889652366613,0.0,812
1.20793,1.20839,2,60,0.015004,1,0,1.1301478233352923e-05,0.9921002667148947,0.0,813
1.20793,1.20839,2,75,0.015004,1,0,1.1301478233352923e-05,0.9921115681931281,0.0,814
1.20793,1.20839,2,91,0.015004,1,0,1.1301478233352923e-05,0.9921228696713614,0.0,815
1.20793,1.20839,3,9,0.015004,1,0,1.1301478233352923e-05,0.9921341711495948,0.0,816
1.20793,1.20839,3,20,0.015004,1,0,1.1301478233352923e-05,0.9921454726278282,0.0,817
1.20793,1.20839,3,21,0.024545,1,0,1.1301478233352923e-05,0.9921567741060615,0.0,818
1.20793,1.20839,3,30,0.015004,1,0,1.1301478233352923e-05,0.9921680755842949,0.0,819
1.20793,1.20839,3,37,0.015004,1,0,1.1301478233352923e-05,0.9921793770625282,0.0,820
1.20793,1.20839,3,51,0.022507,1,0,1.1301478233352923e-05,0.9921906785407616,0.0,821
1.20793,1.20839,3,51,0.0399,1,0,1.1301478233352923e-05,0.992201980018995,0.0,822
1.20793,1.20839,3,51,0.080066,1,0,1.1301478233352923e-05,0.9922132814972283,0.0,823
1.20793,1.20839,3,61,0.015004,1,0,1.1301478233352923e-05,0.9922245829754617,0.0,824
1.20793,1.20839,3,61,0.015346,1,0,1.1301478233352923e-05,0.992235884453695,0.0,825
1.20793,1.20839,3,61,0.03666,1,0,1.1301478233352923e-05,0.9922471859319284,0.0,826
1.20793,1.20839,3,71,0.032476,1,0,1.1301478233352923e-05,0.9922584874101618,0.0,827
1.20793,1.20839,3,80,0.015004,1,0,1.1301478233352923e-05,0.9922697888883951,0.0,828
1.20793,1.20839,3,80,0.017,1,0,1.1301478233352923e-05,0.9922810903666285,0.0,829
1.20793,1.20839,4,8,0.015004,1,0,1.1301478233352923e-05,0.9922923918448618,0.0,830
1.20793,1.20839,4,10,0.015004,1,0,1.1301478233352923e-05,0.9923036933230952,0.0,831
1.20793,1.20839,4,17,0.015004,1,0,1.1301478233352923e-05,0.9923149948013286,0.0,832
1.20793,1.20839,4,40,0.015004,1,0,1.1301478233352923e-05,0.9923262962795619,0.0,833
1.20793,1.20839,5,10,0.015004,1,0,1.1301478233352923e-05,0.9923375977577953,0.0,834
1.20793,1.20839,5,15,0.015004,1,0,1.1301478233352923e-05,0.9923488992360286,0.0,835
1.20793,1.20839,5,23,0.015004,1,0,1.1301478233352923e-05,0.992360200714262,0.0,836
1.20793,1.20839,5,26,0.015004,1,0,1.1301478233352923e-05,0.9923715021924954,0.0,837
1.20793,1.20839,5,40,0.031351,1,0,1.1301478233352923e-05,0.9923828036707287,0.0,838
1.20793,1.20839,5,40,0.040923,1,0,1.1301478233352923e-05,0.9923941051489621,0.0,839
